VARIANT	REF	WORKTREE	PATH	FAMILY	SCOPE	SAME_AS	PASS_1	PASS_2	PASS_3	DRIFT	NOTE
codex/auditor-convergence-sdd:benchmarks/gate.py	codex/auditor-convergence-sdd | codex/exact-certified-adaptive-phase1-t9-zero-guide	codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd	benchmarks/gate.py	benchmarks, quality metrics, comparison, and visualization	included	codex/exact-certified-adaptive-phase1-t9-zero-guide:benchmarks/gate.py	not-started	not-started	not-started	clean	Cross-family dependency: measured capability resolved during Pass 1
codex/held-reference-corpus:benchmarks/held_reference_certification.py	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	benchmarks/held_reference_certification.py	benchmarks, quality metrics, comparison, and visualization	included		not-started	not-started	not-started	clean	Cross-family dependency: measured capability resolved during Pass 1; Held refresh: tracked text inventoried at descriptive tip ec279ae before Pass 1; no pass stale
codex/held-reference-corpus:benchmarks/held_reference_geometry.py	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	benchmarks/held_reference_geometry.py	benchmarks, quality metrics, comparison, and visualization	included		not-started	not-started	not-started	clean	Cross-family dependency: measured capability resolved during Pass 1; Held refresh: tracked text inventoried at descriptive tip ec279ae before Pass 1; no pass stale
jf/toolpath-redesign:benchmarks/instrument.py	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	benchmarks/instrument.py	benchmarks, quality metrics, comparison, and visualization	included		not-started	not-started	not-started	clean	Cross-family dependency: measured capability resolved during Pass 1
codex/held-reference-corpus:benchmarks/instrument.py	codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	benchmarks/instrument.py	benchmarks, quality metrics, comparison, and visualization	included	codex/auditor-convergence-sdd:benchmarks/instrument.py | codex/sdd-coherence:benchmarks/instrument.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:benchmarks/instrument.py	not-started	not-started	not-started	clean	Cross-family dependency: measured capability resolved during Pass 1
codex/held-reference-corpus:benchmarks/marks.py	codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	benchmarks/marks.py	benchmarks, quality metrics, comparison, and visualization	included	codex/auditor-convergence-sdd:benchmarks/marks.py | codex/sdd-coherence:benchmarks/marks.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:benchmarks/marks.py	not-started	not-started	not-started	clean	Cross-family dependency: measured capability resolved during Pass 1
codex/held-reference-corpus:benchmarks/mathsm.py	codex/held-reference-corpus | codex/sdd-coherence	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	benchmarks/mathsm.py	benchmarks, quality metrics, comparison, and visualization	included	codex/sdd-coherence:benchmarks/mathsm.py	not-started	not-started	not-started	clean	Cross-family dependency: measured capability resolved during Pass 1
codex/auditor-convergence-sdd:benchmarks/mathsm.py	codex/auditor-convergence-sdd | codex/exact-certified-adaptive-phase1-t9-zero-guide	codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd	benchmarks/mathsm.py	benchmarks, quality metrics, comparison, and visualization	included	codex/exact-certified-adaptive-phase1-t9-zero-guide:benchmarks/mathsm.py	not-started	not-started	not-started	clean	Cross-family dependency: measured capability resolved during Pass 1
codex/held-reference-corpus:benchmarks/measurement.py	codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	benchmarks/measurement.py	benchmarks, quality metrics, comparison, and visualization	included	codex/auditor-convergence-sdd:benchmarks/measurement.py | codex/sdd-coherence:benchmarks/measurement.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:benchmarks/measurement.py	not-started	not-started	not-started	clean	Cross-family dependency: measured capability resolved during Pass 1
codex/held-reference-corpus:benchmarks/models.py	codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	benchmarks/models.py	benchmarks, quality metrics, comparison, and visualization	included	codex/auditor-convergence-sdd:benchmarks/models.py | codex/sdd-coherence:benchmarks/models.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:benchmarks/models.py	not-started	not-started	not-started	clean	Cross-family dependency: measured capability resolved during Pass 1
codex/held-reference-corpus:benchmarks/palette.py	codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	benchmarks/palette.py	benchmarks, quality metrics, comparison, and visualization	included	codex/auditor-convergence-sdd:benchmarks/palette.py | codex/sdd-coherence:benchmarks/palette.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:benchmarks/palette.py	not-started	not-started	not-started	clean	Cross-family dependency: measured capability resolved during Pass 1
codex/held-reference-corpus:benchmarks/pathgeometry.py	codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	benchmarks/pathgeometry.py	benchmarks, quality metrics, comparison, and visualization	included	codex/auditor-convergence-sdd:benchmarks/pathgeometry.py | codex/sdd-coherence:benchmarks/pathgeometry.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:benchmarks/pathgeometry.py	not-started	not-started	not-started	clean	Cross-family dependency: measured capability resolved during Pass 1
codex/held-reference-corpus:benchmarks/pathmetrics.py	codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	benchmarks/pathmetrics.py	benchmarks, quality metrics, comparison, and visualization	included	codex/auditor-convergence-sdd:benchmarks/pathmetrics.py | codex/sdd-coherence:benchmarks/pathmetrics.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:benchmarks/pathmetrics.py	not-started	not-started	not-started	clean	Cross-family dependency: measured capability resolved during Pass 1
codex/held-reference-corpus:benchmarks/plotting.py	codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	benchmarks/plotting.py	benchmarks, quality metrics, comparison, and visualization	included	codex/auditor-convergence-sdd:benchmarks/plotting.py | codex/sdd-coherence:benchmarks/plotting.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:benchmarks/plotting.py	not-started	not-started	not-started	clean	Cross-family dependency: measured capability resolved during Pass 1
codex/held-reference-corpus:benchmarks/quality.py	codex/held-reference-corpus | codex/sdd-coherence	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	benchmarks/quality.py	benchmarks, quality metrics, comparison, and visualization	included	codex/sdd-coherence:benchmarks/quality.py	not-started	not-started	not-started	clean	Cross-family dependency: measured capability resolved during Pass 1
codex/auditor-convergence-sdd:benchmarks/quality.py	codex/auditor-convergence-sdd | codex/exact-certified-adaptive-phase1-t9-zero-guide	codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd	benchmarks/quality.py	benchmarks, quality metrics, comparison, and visualization	included	codex/exact-certified-adaptive-phase1-t9-zero-guide:benchmarks/quality.py	not-started	not-started	not-started	clean	Cross-family dependency: measured capability resolved during Pass 1
codex/held-reference-corpus:benchmarks/qualityfigures.py	codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	benchmarks/qualityfigures.py	benchmarks, quality metrics, comparison, and visualization	included	codex/auditor-convergence-sdd:benchmarks/qualityfigures.py | codex/sdd-coherence:benchmarks/qualityfigures.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:benchmarks/qualityfigures.py	not-started	not-started	not-started	clean	Cross-family dependency: measured capability resolved during Pass 1
codex/held-reference-corpus:benchmarks/report.py	codex/held-reference-corpus | codex/sdd-coherence	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	benchmarks/report.py	benchmarks, quality metrics, comparison, and visualization	included	codex/sdd-coherence:benchmarks/report.py	not-started	not-started	not-started	clean	Cross-family dependency: measured capability resolved during Pass 1
codex/auditor-convergence-sdd:benchmarks/report.py	codex/auditor-convergence-sdd | codex/exact-certified-adaptive-phase1-t9-zero-guide	codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd	benchmarks/report.py	benchmarks, quality metrics, comparison, and visualization	included	codex/exact-certified-adaptive-phase1-t9-zero-guide:benchmarks/report.py	not-started	not-started	not-started	clean	Cross-family dependency: measured capability resolved during Pass 1
codex/held-reference-corpus:benchmarks/runner.py	codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	benchmarks/runner.py	benchmarks, quality metrics, comparison, and visualization	included	codex/auditor-convergence-sdd:benchmarks/runner.py | codex/sdd-coherence:benchmarks/runner.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:benchmarks/runner.py	not-started	not-started	not-started	clean	Cross-family dependency: measured capability resolved during Pass 1
jf/toolpath-redesign:benchmarks/spec.py	jf/toolpath-redesign | codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide | perf/exact-rational-representation	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs | codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	benchmarks/spec.py	benchmarks, quality metrics, comparison, and visualization	included	codex/held-reference-corpus:benchmarks/spec.py | codex/auditor-convergence-sdd:benchmarks/spec.py | codex/sdd-coherence:benchmarks/spec.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:benchmarks/spec.py | perf/exact-rational-representation:benchmarks/spec.py	not-started	not-started	not-started	clean	Cross-family dependency: measured capability resolved during Pass 1
codex/held-reference-corpus:benchmarks/survey.py	codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	benchmarks/survey.py	benchmarks, quality metrics, comparison, and visualization	included	codex/auditor-convergence-sdd:benchmarks/survey.py | codex/sdd-coherence:benchmarks/survey.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:benchmarks/survey.py	not-started	not-started	not-started	clean	Cross-family dependency: measured capability resolved during Pass 1
